ja,n,jp,s,sc,madm,mev,mabs,nro,nmate,lm,nlm,h,sp
AR,,,,,5.37,,,,,,,<b>LICEUL TEORETIC CERMEI</b><br/>Real/Liceal/Zi,<b>(201) Ştiinţe ale Naturii</b><br/>Limba română
AR,,,,,5.17,,,,,,,<b>LICEUL TEORETIC PÂNCOTA</b><br/>Umanist/Liceal/Zi,<b>(202) Filologie</b><br/>Limba română
AR,,,,,5.02,,,,,,,<b>LICEUL TEORETIC PÂNCOTA</b><br/>Real/Liceal/Zi,<b>(203) Matematică-Informatică</b><br/>Limba română
AR,,,,,4.00,,,,,,,<b>LICEUL TEORETIC SEBIŞ</b><br/>Servicii/Liceal/Zi,<b>(204) Economic</b><br/>Limba română
AR,,,,,5.50,,,,,,,<b>LICEUL TEORETIC SEBIŞ</b><br/>Umanist/Liceal/Zi,<b>(205) Filologie</b><br/>Limba română
AR,,,,,7.55,,,,,,,<b>LICEUL TEORETIC SEBIŞ</b><br/>Real/Liceal/Zi,<b>(206) Matematică-Informatică</b><br/>Limba română
AR,,,,,2.40,,,,,,,<b>LICEUL TEORETIC SEBIŞ</b><br/>Servicii/Liceal/Zi,<b>(207) Turism şi alimentaţie</b><br/>Limba română
AR,,,,,5.60,,,,,,,<b>LICEUL TEORETIC SEBIŞ</b><br/>Real/Liceal/Zi,<b>(208) Ştiinţe ale Naturii</b><br/>Limba română
AR,,,,,4.00,,,,,,,"<b>COLEGIUL PARTICULAR ""VASILE GOLDIŞ"" ARAD</b><br/>Umanist/Liceal/Zi",<b>(220) Filologie</b><br/>Limba română
AR,,,,,3.40,,,,,,,"<b>COLEGIUL PARTICULAR ""VASILE GOLDIŞ"" ARAD</b><br/>Servicii/Liceal/Zi",<b>(221) Economic</b><br/>Limba română
AR,,,,,3.15,,,,,,,"<b>LICEUL TEHNOLOGIC UCECOM ""SPIRU HARET"" ARAD</b><br/>Servicii/Liceal/Zi",<b>(222) Estetica şi igiena corpului omenesc</b><br/>Limba română
AR,,,,,,,,,,,,"<b>LICEUL TEHNOLOGIC UCECOM ""SPIRU HARET"" ARAD</b><br/>Servicii/Liceal/Zi",<b>(223) Turism şi alimentaţie</b><br/>Limba română
AR,,,,,2.77,,,,,,,"<b>LICEUL TEHNOLOGIC UCECOM ""SPIRU HARET"" ARAD</b><br/>Servicii/Liceal/Zi",<b>(224) Turism şi alimentaţie</b><br/>Limba română
AR,,,,,4.87,,,,,,,"<b>LICEUL TEHNOLOGIC UCECOM ""SPIRU HARET"" ARAD</b><br/>Servicii/Liceal/Zi",<b>(225) Turism şi alimentaţie</b><br/>Limba română
AR,,,,,4.57,,,,,,,"<b>LICEUL TEHNOLOGIC UCECOM ""SPIRU HARET"" ARAD</b><br/>Servicii/Liceal/Zi",<b>(226) Turism şi alimentaţie</b><br/>Limba română
AR,,,,,3.15,,,,,,,<b>LICEUL TEORETIC CERMEI</b><br/>Umanist/Liceal/Zi,<b>(227) Filologie</b><br/>Limba română
AG,,,,,7.62,,,,,,,"<b>COLEGIUL ECONOMIC ""MARIA TEIULEANU"" PITEȘTI</b><br/>Servicii/Liceal/Zi",<b>(101) Comerţ</b><br/>Limba română
AG,,,,,7.55,,,,,,,"<b>COLEGIUL ECONOMIC ""MARIA TEIULEANU"" PITEȘTI</b><br/>Servicii/Liceal/Zi",<b>(102) Economic</b><br/>Limba română
AG,,,,,7.77,,,,,,,"<b>COLEGIUL ECONOMIC ""MARIA TEIULEANU"" PITEȘTI</b><br/>Servicii/Liceal/Zi",<b>(103) Turism şi alimentaţie</b><br/>Limba română
AG,,,,,9.02,,,,,,,"<b>COLEGIUL NAȚIONAL ""ALEXANDRU ODOBESCU"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(104) Filologie</b><br/>Limba română
AG,,,,,8.57,,,,,,,"<b>COLEGIUL NAȚIONAL ""ALEXANDRU ODOBESCU"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(105) Filologie</b><br/>Limba română
AG,,,,,8.92,,,,,,,"<b>COLEGIUL NAȚIONAL ""ALEXANDRU ODOBESCU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(106) Matematică-Informatică</b><br/>Limba română
AG,,,,,8.95,,,,,,,"<b>COLEGIUL NAȚIONAL ""ALEXANDRU ODOBESCU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(107) Ştiinţe ale Naturii</b><br/>Limba română
AG,,,,,9.17,,,,,,,"<b>COLEGIUL NAȚIONAL ""ALEXANDRU ODOBESCU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(108) Ştiinţe ale Naturii</b><br/>Limba română
AG,,,,,8.57,,,,,,,"<b>COLEGIUL NAȚIONAL ""ALEXANDRU ODOBESCU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(109) Ştiinţe ale Naturii</b><br/>Limba română
AG,,,,,8.92,,,,,,,"<b>COLEGIUL NAȚIONAL ""ALEXANDRU ODOBESCU"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(110) Ştiinţe Sociale</b><br/>Limba română
AG,,,,,5.75,,,,,,,"<b>COLEGIUL NAȚIONAL ""DINICU GOLESCU"" CÂMPULUNG</b><br/>Umanist/Liceal/Zi",<b>(111) Filologie</b><br/>Limba română
AG,,,,,7.75,,,,,,,"<b>COLEGIUL NAȚIONAL ""DINICU GOLESCU"" CÂMPULUNG</b><br/>Real/Liceal/Zi",<b>(112) Matematică-Informatică</b><br/>Limba română
AG,,,,,5.92,,,,,,,"<b>COLEGIUL NAȚIONAL ""DINICU GOLESCU"" CÂMPULUNG</b><br/>Real/Liceal/Zi",<b>(113) Ştiinţe ale Naturii</b><br/>Limba română
AG,,,,,5.70,,,,,,,"<b>COLEGIUL NAȚIONAL ""DINICU GOLESCU"" CÂMPULUNG</b><br/>Umanist/Liceal/Zi",<b>(114) Ştiinţe Sociale</b><br/>Limba română
AG,,,,,9.02,,,,,,,"<b>COLEGIUL NAȚIONAL ""ION C. BRĂTIANU"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(115) Filologie</b><br/>Limba română
AG,,,,,9.07,,,,,,,"<b>COLEGIUL NAȚIONAL ""ION C. BRĂTIANU"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(116) Filologie</b><br/>Limba română
AG,,,,,9.32,,,,,,,"<b>COLEGIUL NAȚIONAL ""ION C. BRĂTIANU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(117) Matematică-Informatică</b><br/>Limba română
AG,,,,,9.55,,,,,,,"<b>COLEGIUL NAȚIONAL ""ION C. BRĂTIANU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(118) Matematică-Informatică</b><br/>Limba română
AG,,,,,9.52,,,,,,,"<b>COLEGIUL NAȚIONAL ""ION C. BRĂTIANU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(119) Ştiinţe ale Naturii</b><br/>Limba română
AG,,,,,9.27,,,,,,,"<b>COLEGIUL NAȚIONAL ""ION C. BRĂTIANU"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(120) Ştiinţe Sociale</b><br/>Limba română
AG,,,,,8.12,,,,,,,"<b>COLEGIUL NAȚIONAL ""VLAICU VODĂ"" CURTEA DE ARGEȘ</b><br/>Umanist/Liceal/Zi",<b>(121) Filologie</b><br/>Limba română
AG,,,,,8.25,,,,,,,"<b>COLEGIUL NAȚIONAL ""VLAICU VODĂ"" CURTEA DE ARGEȘ</b><br/>Real/Liceal/Zi",<b>(122) Matematică-Informatică</b><br/>Limba română
AG,,,,,7.90,,,,,,,"<b>COLEGIUL NAȚIONAL ""VLAICU VODĂ"" CURTEA DE ARGEȘ</b><br/>Real/Liceal/Zi",<b>(123) Ştiinţe ale Naturii</b><br/>Limba română
AG,,,,,7.90,,,,,,,"<b>COLEGIUL NAȚIONAL ""VLAICU VODĂ"" CURTEA DE ARGEȘ</b><br/>Umanist/Liceal/Zi",<b>(124) Ştiinţe Sociale</b><br/>Limba română
AG,,,,,8.75,,,,,,,"<b>COLEGIUL NAȚIONAL ""ZINCA GOLESCU"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(125) Filologie</b><br/>Limba română
AG,,,,,8.77,,,,,,,"<b>COLEGIUL NAȚIONAL ""ZINCA GOLESCU"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(126) Filologie</b><br/>Limba română
AG,,,,,8.72,,,,,,,"<b>COLEGIUL NAȚIONAL ""ZINCA GOLESCU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(127) Matematică-Informatică</b><br/>Limba română
AG,,,,,8.77,,,,,,,"<b>COLEGIUL NAȚIONAL ""ZINCA GOLESCU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(128) Matematică-Informatică</b><br/>Limba română
AG,,,,,8.87,,,,,,,"<b>COLEGIUL NAȚIONAL ""ZINCA GOLESCU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(129) Ştiinţe ale Naturii</b><br/>Limba română
AG,,,,,8.75,,,,,,,"<b>COLEGIUL NAȚIONAL ""ZINCA GOLESCU"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(130) Ştiinţe Sociale</b><br/>Limba română
AG,,,,,5.95,,,,,,,"<b>COLEGIUL NAȚIONAL PEDAGOGIC ""CAROL I"" CÂMPULUNG</b><br/>Umanist/Liceal/Zi",<b>(132) Filologie</b><br/>Limba română
AG,,,,,7.02,,,,,,,"<b>COLEGIUL TEHNIC ""ARMAND CĂLINESCU"" PITEȘTI</b><br/>Servicii/Liceal/Zi",<b>(135) Comerţ</b><br/>Limba română
AG,,,,,6.72,,,,,,,"<b>COLEGIUL TEHNIC ""ARMAND CĂLINESCU"" PITEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(136) Electronică automatizări</b><br/>Limba română
AG,,,,,6.47,,,,,,,"<b>COLEGIUL TEHNIC ""ARMAND CĂLINESCU"" PITEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(137) Industrie textilă şi pielărie</b><br/>Limba română
AG,,,,,6.85,,,,,,,"<b>COLEGIUL TEHNIC ""ARMAND CĂLINESCU"" PITEȘTI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(138) Protecţia mediului</b><br/>Limba română
AG,,,,,6.87,,,,,,,"<b>COLEGIUL TEHNIC ""ARMAND CĂLINESCU"" PITEȘTI</b><br/>Servicii/Liceal/Zi",<b>(139) Turism şi alimentaţie</b><br/>Limba română
AG,,,,,6.20,,,,,,,"<b>COLEGIUL TEHNIC ""COSTIN D. NENIȚESCU"" PITEȘTI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(140) Chimie industrială</b><br/>Limba română
AG,,,,,7.37,,,,,,,"<b>COLEGIUL TEHNIC ""COSTIN D. NENIȚESCU"" PITEȘTI</b><br/>Servicii/Liceal/Zi",<b>(141) Economic</b><br/>Limba română
AG,,,,,6.35,,,,,,,"<b>COLEGIUL TEHNIC ""COSTIN D. NENIȚESCU"" PITEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(142) Electromecanică</b><br/>Limba română
AG,,,,,6.52,,,,,,,"<b>COLEGIUL TEHNIC ""COSTIN D. NENIȚESCU"" PITEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(143) Electronică automatizări</b><br/>Limba română
AG,,,,,6.80,,,,,,,"<b>COLEGIUL TEHNIC ""COSTIN D. NENIȚESCU"" PITEȘTI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(144) Protecţia mediului</b><br/>Limba română
AG,,,,,3.25,,,,,,,<b>COLEGIUL TEHNIC CÂMPULUNG</b><br/>Tehnic/Liceal/Zi,<b>(145) Fabricarea produselor din lemn</b><br/>Limba română
AG,,,,,2.50,,,,,,,<b>COLEGIUL TEHNIC CÂMPULUNG</b><br/>Tehnic/Liceal/Zi,<b>(146) Mecanică</b><br/>Limba română
AG,,,,,5.00,,,,,,,<b>COLEGIUL TEHNIC CÂMPULUNG</b><br/>Servicii/Liceal/Zi,<b>(147) Turism şi alimentaţie</b><br/>Limba română
AG,,,,,5.40,,,,,,,"<b>LICEUL TEHNOLOGIC ""ASTRA"" PITEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(154) Electromecanică</b><br/>Limba română
AG,,,,,4.25,,,,,,,"<b>LICEUL TEHNOLOGIC ""ASTRA"" PITEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(156) Mecanică</b><br/>Limba română
AG,,,,,5.77,,,,,,,"<b>LICEUL TEHNOLOGIC ""ASTRA"" PITEȘTI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(157) Protecţia mediului</b><br/>Limba română
AG,,,,,5.55,,,,,,,"<b>LICEUL TEHNOLOGIC ""CONSTANTIN BRÂNCUȘI"" PITEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(158) Fabricarea produselor din lemn</b><br/>Limba română
AG,,,,,5.00,,,,,,,"<b>LICEUL TEHNOLOGIC ""CONSTANTIN BRÂNCUȘI"" PITEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(159) Mecanică</b><br/>Limba română
AG,,,,,6.00,,,,,,,"<b>LICEUL TEHNOLOGIC ""CONSTANTIN BRÂNCUȘI"" PITEȘTI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(160) Protecţia mediului</b><br/>Limba română
AG,,,,,5.72,,,,,,,"<b>LICEUL TEHNOLOGIC ""CONSTANTIN DOBRESCU"" CURTEA DE ARGEȘ</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(161) Agricultură</b><br/>Limba română
AG,,,,,6.10,,,,,,,"<b>LICEUL TEHNOLOGIC ""CONSTANTIN DOBRESCU"" CURTEA DE ARGEȘ</b><br/>Servicii/Liceal/Zi",<b>(162) Economic</b><br/>Limba română
AG,,,,,5.55,,,,,,,"<b>LICEUL TEHNOLOGIC ""DACIA"" PITEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(163) Electric</b><br/>Limba română
AG,,,,,4.95,,,,,,,"<b>LICEUL TEHNOLOGIC ""DACIA"" PITEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(164) Electromecanică</b><br/>Limba română
AG,,,,,4.52,,,,,,,"<b>LICEUL TEHNOLOGIC ""DACIA"" PITEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(165) Mecanică</b><br/>Limba română
AG,,,,,4.37,,,,,,,"<b>LICEUL TEHNOLOGIC ""DIMITRIE DIMA"" PITEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(167) Electric</b><br/>Limba română
AG,,,,,4.12,,,,,,,"<b>LICEUL TEHNOLOGIC ""DIMITRIE DIMA"" PITEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(169) Mecanică</b><br/>Limba română
AG,,,,,5.50,,,,,,,"<b>LICEUL TEHNOLOGIC ""DIMITRIE DIMA"" PITEȘTI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(170) Protecţia mediului</b><br/>Limba română
AG,,,,,3.55,,,,,,,"<b>LICEUL TEHNOLOGIC ""DINU BRĂTIANU"" ȘTEFĂNEȘTI</b><br/>Umanist/Liceal/Zi",<b>(171) Filologie</b><br/>Limba română
AG,,,,,2.37,,,,,,,"<b>LICEUL TEHNOLOGIC ""DINU BRĂTIANU"" ȘTEFĂNEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(172) Mecanică</b><br/>Limba română
AG,,,,,7.10,,,,,,,"<b>LICEUL TEHNOLOGIC ""FERDINAND I"" CURTEA DE ARGEȘ</b><br/>Tehnic/Liceal/Zi",<b>(173) Electric</b><br/>Limba română
AG,,,,,7.42,,,,,,,"<b>LICEUL TEHNOLOGIC ""FERDINAND I"" CURTEA DE ARGEȘ</b><br/>Tehnic/Liceal/Zi",<b>(174) Electronică automatizări</b><br/>Limba română
AG,,,,,6.65,,,,,,,"<b>LICEUL TEHNOLOGIC ""FERDINAND I"" CURTEA DE ARGEȘ</b><br/>Tehnic/Liceal/Zi",<b>(175) Mecanică</b><br/>Limba română
AG,,,,,7.17,,,,,,,"<b>LICEUL TEHNOLOGIC ""FERDINAND I"" CURTEA DE ARGEȘ</b><br/>Real/Liceal/Zi",<b>(176) Ştiinţe ale Naturii</b><br/>Limba română
AG,,,,,3.22,,,,,,,"<b>LICEUL TEHNOLOGIC ""I.C. PETRESCU"" STÎLPENI</b><br/>Tehnic/Liceal/Zi",<b>(177) Mecanică</b><br/>Limba română
AG,,,,,4.22,,,,,,,"<b>LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MOZĂCENI</b><br/>Servicii/Liceal/Zi",<b>(178) Economic</b><br/>Limba română
AG,,,,,2.30,,,,,,,"<b>LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MOZĂCENI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(179) Protecţia mediului</b><br/>Limba română
AG,,,,,4.32,,,,,,,"<b>LICEUL TEHNOLOGIC ""PETRE IONESCU MUSCEL"" DOMNEȘTI</b><br/>Servicii/Liceal/Zi",<b>(180) Economic</b><br/>Limba română
AG,,,,,5.10,,,,,,,"<b>LICEUL TEHNOLOGIC ""PETRE IONESCU MUSCEL"" DOMNEȘTI</b><br/>Umanist/Liceal/Zi",<b>(181) Filologie</b><br/>Limba română
AG,,,,,2.82,,,,,,,"<b>LICEUL TEHNOLOGIC ""VICTOR SLĂVESCU"" RUCĂR</b><br/>Umanist/Liceal/Zi",<b>(182) Filologie</b><br/>Limba română
AG,,,,,3.07,,,,,,,"<b>LICEUL TEHNOLOGIC ""VICTOR SLĂVESCU"" RUCĂR</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(183) Protecţia mediului</b><br/>Limba română
AG,,,,,2.90,,,,,,,<b>LICEUL TEHNOLOGIC AUTO CÂMPULUNG</b><br/>Tehnic/Liceal/Zi,<b>(186) Mecanică</b><br/>Limba română
AG,,,,,3.62,,,,,,,<b>LICEUL TEHNOLOGIC CONSTRUCȚII DE MAȘINI MIOVENI</b><br/>Tehnic/Liceal/Zi,<b>(187) Electric</b><br/>Limba română
AG,,,,,3.45,,,,,,,<b>LICEUL TEHNOLOGIC CONSTRUCȚII DE MAȘINI MIOVENI</b><br/>Tehnic/Liceal/Zi,<b>(188) Electronică automatizări</b><br/>Limba română
AG,,,,,3.32,,,,,,,<b>LICEUL TEHNOLOGIC CONSTRUCȚII DE MAȘINI MIOVENI</b><br/>Tehnic/Liceal/Zi,<b>(189) Mecanică</b><br/>Limba română
AG,,,,,2.87,,,,,,,<b>LICEUL TEHNOLOGIC COSTEȘTI</b><br/>Tehnic/Liceal/Zi,<b>(191) Electromecanică</b><br/>Limba română
AG,,,,,2.27,,,,,,,<b>LICEUL TEHNOLOGIC NR. 1 MĂRĂCINENI</b><br/>Servicii/Liceal/Zi,<b>(192) Comerţ</b><br/>Limba română
AG,,,,,2.85,,,,,,,<b>LICEUL TEHNOLOGIC NR. 1 MĂRĂCINENI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(194) Industrie alimentară</b><br/>Limba română
AG,,,,,6.12,,,,,,,<b>LICEUL TEHNOLOGIC REGELE MIHAI I CURTEA DE ARGEȘ</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(196) Silvicultură</b><br/>Limba română
AG,,,,,5.12,,,,,,,<b>LICEUL TEHNOLOGIC TOPOLOVENI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(197) Industrie alimentară</b><br/>Limba română
AG,,,,,4.22,,,,,,,<b>LICEUL TEHNOLOGIC TOPOLOVENI</b><br/>Tehnic/Liceal/Zi,<b>(198) Mecanică</b><br/>Limba română
AG,,,,,3.47,,,,,,,<b>LICEUL TEHNOLOGIC VEDEA</b><br/>Servicii/Liceal/Zi,<b>(199) Economic</b><br/>Limba română
AG,,,,,1.72,,,,,,,<b>LICEUL TEHNOLOGIC VEDEA</b><br/>Servicii/Liceal/Zi,<b>(200) Estetica şi igiena corpului omenesc</b><br/>Limba română
AG,,,,,6.62,,,,,,,"<b>LICEUL TEORETIC ""DAN BARBILIAN"" CÂMPULUNG</b><br/>Umanist/Liceal/Zi",<b>(203) Filologie</b><br/>Limba română
AG,,,,,5.65,,,,,,,"<b>LICEUL TEORETIC ""DAN BARBILIAN"" CÂMPULUNG</b><br/>Real/Liceal/Zi",<b>(204) Matematică-Informatică</b><br/>Limba română
AG,,,,,7.12,,,,,,,"<b>LICEUL TEORETIC ""DAN BARBILIAN"" CÂMPULUNG</b><br/>Real/Liceal/Zi",<b>(205) Ştiinţe ale Naturii</b><br/>Limba română
AG,,,,,8.40,,,,,,,"<b>LICEUL TEORETIC ""ION BARBU"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(206) Filologie</b><br/>Limba română
AG,,,,,8.25,,,,,,,"<b>LICEUL TEORETIC ""ION BARBU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(207) Matematică-Informatică</b><br/>Limba română
AG,,,,,8.25,,,,,,,"<b>LICEUL TEORETIC ""ION BARBU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(208) Ştiinţe ale Naturii</b><br/>Limba română
AG,,,,,7.87,,,,,,,"<b>LICEUL TEORETIC ""ION CANTACUZINO"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(209) Filologie</b><br/>Limba română
AG,,,,,8.15,,,,,,,"<b>LICEUL TEORETIC ""ION CANTACUZINO"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(210) Matematică-Informatică</b><br/>Limba română
AG,,,,,7.87,,,,,,,"<b>LICEUL TEORETIC ""ION CANTACUZINO"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(211) Ştiinţe ale Naturii</b><br/>Limba română
AG,,,,,8.07,,,,,,,"<b>LICEUL TEORETIC ""ION CANTACUZINO"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(212) Ştiinţe Sociale</b><br/>Limba română
AG,,,,,7.55,,,,,,,"<b>LICEUL TEORETIC ""ION MIHALACHE"" TOPOLOVENI</b><br/>Umanist/Liceal/Zi",<b>(213) Filologie</b><br/>Limba română
AG,,,,,5.95,,,,,,,"<b>LICEUL TEORETIC ""ION MIHALACHE"" TOPOLOVENI</b><br/>Real/Liceal/Zi",<b>(214) Matematică-Informatică</b><br/>Limba română
AG,,,,,6.12,,,,,,,"<b>LICEUL TEORETIC ""ION MIHALACHE"" TOPOLOVENI</b><br/>Real/Liceal/Zi",<b>(215) Ştiinţe ale Naturii</b><br/>Limba română
AG,,,,,6.72,,,,,,,"<b>LICEUL TEORETIC ""ION MIHALACHE"" TOPOLOVENI</b><br/>Umanist/Liceal/Zi",<b>(216) Ştiinţe Sociale</b><br/>Limba română
AG,,,,,7.42,,,,,,,"<b>LICEUL TEORETIC ""IULIA ZAMFIRESCU"" MIOVENI</b><br/>Umanist/Liceal/Zi",<b>(217) Filologie</b><br/>Limba română
AG,,,,,7.05,,,,,,,"<b>LICEUL TEORETIC ""IULIA ZAMFIRESCU"" MIOVENI</b><br/>Real/Liceal/Zi",<b>(218) Matematică-Informatică</b><br/>Limba română
AG,,,,,6.72,,,,,,,"<b>LICEUL TEORETIC ""IULIA ZAMFIRESCU"" MIOVENI</b><br/>Real/Liceal/Zi",<b>(219) Ştiinţe ale Naturii</b><br/>Limba română
AG,,,,,7.40,,,,,,,"<b>LICEUL TEORETIC ""IULIA ZAMFIRESCU"" MIOVENI</b><br/>Umanist/Liceal/Zi",<b>(220) Ştiinţe Sociale</b><br/>Limba română
AG,,,,,5.37,,,,,,,<b>LICEUL TEORETIC COSTEȘTI</b><br/>Umanist/Liceal/Zi,<b>(221) Filologie</b><br/>Limba română
AG,,,,,2.57,,,,,,,<b>LICEUL TEORETIC COSTEȘTI</b><br/>Real/Liceal/Zi,<b>(222) Matematică-Informatică</b><br/>Limba română
AG,,,,,4.10,,,,,,,<b>LICEUL TEORETIC COSTEȘTI</b><br/>Real/Liceal/Zi,<b>(223) Ştiinţe ale Naturii</b><br/>Limba română
AG,,,,,5.62,,,,,,,<b>LICEUL TEORETIC COSTEȘTI</b><br/>Umanist/Liceal/Zi,<b>(225) Ştiinţe Sociale</b><br/>Limba română
AG,,,,,2.25,,,,,,,"<b>COLEGIUL ECOLOGIC ""PROF.UNIV.DR. ALEXANDRU IONESCU"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(400) Ştiinţe Sociale</b><br/>Limba română
AG,,,,,4.52,,,,,,,"<b>COLEGIUL ECOLOGIC ""PROF.UNIV.DR. ALEXANDRU IONESCU"" PITEȘTI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(401) Protecţia mediului</b><br/>Limba română
AG,,,,,3.47,,,,,,,"<b>LICEUL TEORETIC ""SFÂNTA MUCENIȚĂ FILOTEEA""</b><br/>Umanist/Liceal/Zi",<b>(404) Ştiinţe Sociale</b><br/>Limba română
AG,,,,,6.57,,,,,,,"<b>LICEUL TEORETIC ""SFÂNTA MUCENIȚĂ FILOTEEA""</b><br/>Real/Liceal/Zi",<b>(405) Matematică-Informatică</b><br/>Limba română
AG,,,,,9.35,,,,,,,"<b>LICEUL TEORETIC ""SFÂNTA MUCENIȚĂ FILOTEEA""</b><br/>Real/Liceal/Zi",<b>(406) Ştiinţe ale Naturii</b><br/>Limba română
BC,,,,,7.72,,,,,,,<b>COLEGIUL „MIHAI EMINESCU” BACĂU</b><br/>Umanist/Liceal/Zi,<b>(101) Filologie</b><br/>Limba română
BC,,,,,8.02,,,,,,,<b>COLEGIUL „MIHAI EMINESCU” BACĂU</b><br/>Real/Liceal/Zi,<b>(102) Matematică-Informatică</b><br/>Limba română
BC,,,,,7.67,,,,,,,<b>COLEGIUL „MIHAI EMINESCU” BACĂU</b><br/>Real/Liceal/Zi,<b>(103) Ştiinţe ale Naturii</b><br/>Limba română
BC,,,,,7.97,,,,,,,<b>COLEGIUL „MIHAI EMINESCU” BACĂU</b><br/>Umanist/Liceal/Zi,<b>(104) Ştiinţe Sociale</b><br/>Limba română
BC,,,,,7.05,,,,,,,<b>COLEGIUL „N.V. KARPEN” BACĂU</b><br/>Servicii/Liceal/Zi,<b>(105) Economic</b><br/>Limba română
BC,,,,,6.95,,,,,,,<b>COLEGIUL „N.V. KARPEN” BACĂU</b><br/>Tehnic/Liceal/Zi,<b>(106) Electromecanică</b><br/>Limba română
BC,,,,,7.02,,,,,,,<b>COLEGIUL „N.V. KARPEN” BACĂU</b><br/>Tehnic/Liceal/Zi,<b>(107) Electronică automatizări</b><br/>Limba română
BC,,,,,7.00,,,,,,,<b>COLEGIUL „N.V. KARPEN” BACĂU</b><br/>Servicii/Liceal/Zi,<b>(108) Estetica şi igiena corpului omenesc</b><br/>Limba română
BC,,,,,6.87,,,,,,,<b>COLEGIUL „N.V. KARPEN” BACĂU</b><br/>Servicii/Liceal/Zi,<b>(109) Turism şi alimentaţie</b><br/>Limba română
BC,,,,,7.52,,,,,,,<b>COLEGIUL „N.V. KARPEN” BACĂU</b><br/>Umanist/Liceal/Zi,<b>(111) Ştiinţe Sociale</b><br/>Limba română
BC,,,,,6.12,,,,,,,<b>COLEGIUL ECONOMIC „ION GHICA” BACĂU</b><br/>Servicii/Liceal/Zi,<b>(112) Comerţ</b><br/>Limba română
BC,,,,,5.57,,,,,,,<b>COLEGIUL ECONOMIC „ION GHICA” BACĂU</b><br/>Servicii/Liceal/Zi,<b>(113) Economic</b><br/>Limba română
BC,,,,,5.37,,,,,,,<b>COLEGIUL ECONOMIC „ION GHICA” BACĂU</b><br/>Servicii/Liceal/Zi,<b>(114) Turism şi alimentaţie</b><br/>Limba română
